#timestamp x y z qx qy qz qw
1787960194.334699 22.394844 4.877959 0.000000 0.000000 0.000000 -0.145168 0.989407
1787960195.434437 22.848785 4.738247 0.000000 0.000000 0.000000 -0.143698 0.989622
1787960196.634512 23.363235 4.637389 0.000000 0.000000 0.000000 -0.046573 0.998915
1787960197.734382 23.848377 4.606395 0.000000 0.000000 0.000000 -0.020699 0.999786
1787960198.834388 24.308603 4.588018 0.000000 0.000000 0.000000 -0.018999 0.999820
1787960199.837763 24.760324 4.574880 0.000000 0.000000 0.000000 -0.011460 0.999934
1787960200.936091 25.212057 4.561063 0.000000 0.000000 0.000000 -0.018439 0.999830
1787960202.134393 25.755402 4.541687 0.000000 0.000000 0.000000 -0.012611 0.999920
1787960203.234396 26.187979 4.519999 0.000000 0.000000 0.000000 -0.033760 0.999430
1787960204.334412 26.725979 4.466667 0.000000 0.000000 0.000000 -0.061889 0.998083
1787960205.434377 27.207096 4.405428 0.000000 0.000000 0.000000 -0.057553 0.998343
1787960206.534352 27.633621 4.357942 0.000000 0.000000 0.000000 -0.055648 0.998450
1787960207.634512 28.155304 4.295713 0.000000 0.000000 0.000000 -0.065561 0.997849
1787960208.634543 28.575380 4.239872 0.000000 0.000000 0.000000 -0.066873 0.997762
1787960209.734587 29.037807 4.172072 0.000000 0.000000 0.000000 -0.076551 0.997066
1787960210.834434 29.450180 4.105707 0.000000 0.000000 0.000000 -0.079529 0.996833
1787960211.934456 29.948595 4.028757 0.000000 0.000000 0.000000 -0.075811 0.997122
1787960213.034450 30.491482 3.927102 0.000000 0.000000 0.000000 -0.106848 0.994275
1787960214.134365 30.785141 3.857625 0.000000 0.000000 0.000000 -0.124883 0.992171
1787960215.234395 31.398445 3.688833 0.000000 0.000000 0.000000 -0.151493 0.988458
1787960216.334347 31.863466 3.550156 0.000000 0.000000 0.000000 -0.140799 0.990038
1787960217.334503 32.271072 3.425830 0.000000 0.000000 0.000000 -0.151447 0.988465
1787960218.334787 32.683109 3.305515 0.000000 0.000000 0.000000 -0.134215 0.990952
1787960219.634546 33.259998 3.135807 0.000000 0.000000 0.000000 -0.157850 0.987463
1787960220.734383 33.699009 2.984237 0.000000 0.000000 0.000000 -0.170473 0.985362
1787960221.834407 34.163261 2.816155 0.000000 0.000000 0.000000 -0.169424 0.985543
1787960223.034367 34.420425 2.727050 0.000000 0.000000 0.000000 -0.164126 0.986439
1787960225.234364 34.770226 2.599388 0.000000 0.000000 0.000000 -0.176359 0.984326
1787960226.334553 35.107269 2.477247 0.000000 0.000000 0.000000 -0.162016 0.986788
1787960228.434456 35.102837 2.478574 0.000000 0.000000 0.000000 -0.229064 0.973411
1787960229.534353 35.377647 2.347205 0.000000 0.000000 0.000000 -0.219044 0.975715
1787960232.634359 35.685692 2.208163 0.000000 0.000000 0.000000 -0.215307 0.976547
1787960233.634392 35.940571 2.053147 0.000000 0.000000 0.000000 -0.348717 0.937228
1787960234.634613 35.953358 2.040409 0.000000 0.000000 0.000000 -0.512586 0.858636
1787960235.734553 35.924068 2.118505 0.000000 0.000000 0.000000 -0.628594 0.777734
1787960238.134412 35.957020 1.958389 0.000000 0.000000 0.000000 -0.632812 0.774305
1787960239.234382 35.993931 1.504442 0.000000 0.000000 0.000000 -0.743372 0.668879
1787960240.234437 35.912762 1.083161 0.000000 0.000000 0.000000 -0.788437 0.615115
1787960241.334444 35.806377 0.610160 0.000000 0.000000 0.000000 -0.762115 0.647441
1787960242.434364 35.735310 0.137698 0.000000 0.000000 0.000000 -0.764750 0.644327
1787960243.434541 35.647102 -0.292154 0.000000 0.000000 0.000000 -0.778234 0.627974
1787960244.434581 35.554932 -0.719076 0.000000 0.000000 0.000000 -0.782935 0.622103
1787960245.734472 35.410717 -1.257064 0.000000 0.000000 0.000000 -0.797566 0.603231
1787960246.834548 35.278381 -1.720137 0.000000 0.000000 0.000000 -0.801979 0.597353
1787960247.934392 35.133591 -2.199775 0.000000 0.000000 0.000000 -0.803258 0.595632
1787960248.934432 35.012287 -2.580478 0.000000 0.000000 0.000000 -0.809794 0.586714
1787960250.134490 34.830677 -3.149076 0.000000 0.000000 0.000000 -0.802075 0.597223
